id;Box_ID;Descrizione
20672;34919;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20112;34348;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: UNITA' 09 SEC 9 VOL 5 A: UNITA' 09 SEC 9 VOL 10
23483;37996;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: 3046 A: 3056
21186;35435;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
23667;38180;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20445;34683;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20532;34770;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21574;35824;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20529;34767;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
23669;38182;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20513;34751;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22434;36699;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22596;37025;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: EQUIPMENT MANUAL CLASS C COPY N.5 VOL 5 A: EQUIPMENT MANUAL CLASS C COPY N.5 VOL 8
23182;37667;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 00 SEC 6 VOL 12 A: UNITA 00 SEC 6 VOL 18
21486;35736;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21649;35899;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21651;35901;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21650;35900;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21264;35513;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21637;35887;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21606;35856;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22783;37226;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: MANUALE OPERATIVO DA:  A: 
21573;35823;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22440;36741;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNIT 05 SEZ 4 VOL 9 A: UNIT 05 SEZ 5 VOL 1
20835;35082;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21644;35894;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21648;35898;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
21643;35893;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
20668;34914;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22545;36962;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: DRAWING RECORD BOOK PLANT 22 VOL 1 A: DRAWING RECORD BOOK PLANT 22 VOL 3
20669;34915;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22473;36810;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22451;36760;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 00 SEC 7 VOL 14 A: UNITA 00 SEC 7 VOL 18
22570;36993;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: EQUIPMENT MANUAL CLASS M COPY N.5 VOL 1 A: EQUIPMENT MANUAL CLASS M COPY N.5 VOL 6
22555;36974;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: DRAWING RECORD BOOK PLANT 01 VOL 3 A: DRAWING RECORD BOOK PLANT 01 VOL 5
23214;37714;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: PGF PARIGI DA: 35 A: 
22475;36818;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22466;36782;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 00 SEC 6 VOL 31 A: UNITA 00 SEC 6 VOL 36
22471;36798;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 11 SEC 2 VOL 1 A: UNITA 11 SEC 5 VOL 1
24844;39512;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: MICROFILM DA:  A: 
32090;59979;#N/D
25314;40077;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: COCCO | DOCUMENTO:  DA: 3499 A: 3503
27316;42549;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: ML DA: 000 - 100 VOL 5 A: 000 - 100 VOL 8
27314;42546;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: BOLLATI TPIT DA: 74 A: 78
27283;42463;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: GIORNALE BOLLATO DA: 91 A: 95
27434;42674;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: ROSFARITH | DOCUMENTO:  DA: C011 A: C014
25756;40589;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
32126;60022;SERVIZIO: SERVIZIO DEL PERSONALE | RESPONSABILE: DI CAVE | DOCUMENTO: LETTERE DA: MR-CO-CDI-008 A: MR-CO-CDI-012
32099;59990;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 787 A: 788
31983;59743;#N/D
32074;59957;#N/D
23179;37663;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 56 SEC 1 VOL 1 A: UNITA 56 SEC 6 VOL 1
22534;36934;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 56 SEC 8 VOL 1 A: UNITA 56 SEC 10 VOL 1
22785;37228;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: KC DA: 0003 A: 0007
23384;37896;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: GENERALI DA:  A: 
22481;36838;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 09 SEC 1 VOL 1 A: UNITA 09 SEC 1 VOL 6
21583;35833;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22782;37225;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: PG DA: 60 A: 
22538;36944;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 51 SEC 10 VOL 12 A: UNITA 51 SEC 10 VOL 17
22493;36859;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: CATALOGO MECCANICO DA: UNITA 06 SEC 3 VOL 4 A: 
25988;40966;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO:  DA:  A: 
25956;40904;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 002 ALEC INCOMING CORRISPONDENCE VOL 1 A: 002 ALEC INCOMING CORRISPONDENCE VOL 5
23575;38088;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
23632;38145;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
19780;33958;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: FILE DA: VOL. 14 A: VOL. 15
24401;38940;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BONANNI | DOCUMENTO: FATTURE DA: 1926 A: 1931
19929;34134;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: JSD/JSS DA: 060-0000.01 V 1 A: JSS 000-3400.01 V 1
19357;33460;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: COGE DA: ANNO 2008 VOL. 13 A: ANNO 2008 VOL. 16
19462;33573;SERVIZIO: PREVENTIVI | RESPONSABILE: DI BARTOLOMEI | DOCUMENTO:  DA:  A: 
19361;33465;SERVIZIO: INGEGNERIA | RESPONSABILE: RUFINI | DOCUMENTO: JSD DA: 1401.01 V 1 A: 60.00.03 V 1
19457;33564;SERVIZIO: INGEGNERIA | RESPONSABILE: SORO | DOCUMENTO: AG DA: 607 V 28 A: 607 V 32
19702;33824;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: KA DA: MIDOR / MIDTAP A: MIDOR / MIDTAP
24635;39232;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 112 A: 112
24629;39224;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
24618;39213;SERVIZIO: External Communication & Qualifications  | RESPONSABILE: BUFOLI | DOCUMENTO: PRE QUALIF. DA: 1785 A: 1790
24624;39219;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: PRICE BOOK DA:  A: 
24917;39589;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 016 VOL 1 A: 301.01 VOL 1
24925;39597;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 510 VOL 7 A: 510 VOL 7
24662;39300;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO:  DA:  A: 
24683;39338;SERVIZIO: PREVENTIVI | RESPONSABILE: DI BARTOLOMEI | DOCUMENTO:  DA:  A: 
24687;39343;SERVIZIO: PREVENTIVI | RESPONSABILE: DI BARTOLOMEI | DOCUMENTO:  DA:  A: 
24804;39467;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: MICROFILM DA:  A: 
25431;40195;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BRESCIA | DOCUMENTO: VALTECO DA: 406 A: 411
26759;41770;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TESI | DOCUMENTO: ANNO 2012 DA: 23 A: 28
19561;33680;SERVIZIO: INGEGNERIA | RESPONSABILE: QUASAR | DOCUMENTO: AG DA: 605 A: 605
25623;40434;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 1288 A: 1291
25594;40400;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA:  A: 
25644;40457;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: GAZZETTE UFFICIALI ANNO 2012 DA:  A: 
25636;40447;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 1356 A: 1360
18302;30473;SERVIZIO: INGEGNERIA | RESPONSABILE:  | DOCUMENTO: GENERALI DA:  A: 
25728;40552;SERVIZIO: External Communication & Qualifications  | RESPONSABILE: BUFOLI | DOCUMENTO:  DA: 1683 A: 1691
25734;40559;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 301 VOL 2 A: 301 VOL 6
25645;40458;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: GAZZETTE UFFICIALI ANNO 2012 DA:  A: 
25736;40564;SERVIZIO: PREVENTIVI | RESPONSABILE:  | DOCUMENTO:  DA:  A: 
25744;40576;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: FEED/BDEP DA:  A: 
25738;40570;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: EQUIPMENT DATA BOOKS DA: BOOK 4 VOL 4 A: BOOK 4 VOL 51
25735;40562;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: PG DA: 0005 VOL 1 A: 0005 VOL 3
25740;40572;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: EQUIPMENT DATA BOOKS DA: BOOK 4 VOL 164 A: BOOK 4 VOL 304
25804;40716;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: SK DA:  A: 
25774;40640;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO:  DA:  A: 
25766;40602;SERVIZIO: COSTRUZIONI | RESPONSABILE: DE PAOLIS | DOCUMENTO:  DA: VOL 24  A: VOL 28
25902;40848;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 219 VOL 11 A: 219 VOL 14
25795;40702;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: SK DA: VOL 1 A: VOL 3
25919;40865;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 1350,02 A: 
25801;40713;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: SK DA:  A: 
25802;40714;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: SK DA:  A: 
25772;40638;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO:  DA:  A: 
25749;40582;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 252 A: 
25780;40654;SERVIZIO: COSTRUZIONI  | RESPONSABILE: DE PAOLIS | DOCUMENTO: STIME DA: VOL 1 A: VOL 5
25789;40683;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DW DA: 000 1524.01 A: 000 1524.14
25748;40580;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 1350 A: 
25793;40696;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DW DA:  A: 
25767;40622;SERVIZIO: COSTRUZIONI  | RESPONSABILE: DE PAOLIS | DOCUMENTO: STIME DA: VOL 1 A: VOL 5
25790;40689;#N/D
25805;40717;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: SK DA:  A: 
25812;40726;SERVIZIO: PROCURAMENT | RESPONSABILE: CARLODALATRI | DOCUMENTO: NOAP DA: 188 A: 190
25818;40732;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: CD DA:  A: 
25873;40799;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 1350,02 A: 
25894;40838;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 000 1350,02 A: 
25881;40811;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 2950,01 VOL 41 A: 2950,01 VOL 44
25868;40791;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ML DA: 102 VOL 4 A: 102 VOL 6
25880;40809;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 4111,01 VOL 1 A: 4111,01 VOL 23
25877;40803;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ACCANTONAMENTO CATALOGHI DA:  A: 
25886;40820;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 0131,02 VOL 9 A: 0131,02 VOL 14
25890;40834;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 000 1350,02 A: 
25895;40839;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: NM DA: 000 1350,02 A: 
25887;40821;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 0131,02 VOL 2 A: 0131,02 VOL 2
25882;40813;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 1800,01 VOL 18 A: 1800,01 VOL 22
25888;40822;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: VD DA: 0131,02 VOL 2 A: 0131,02 VOL 2
25922;40869;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MARZIALE | DOCUMENTO:  DA: 116 A: 122
25955;40902;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
25943;40890;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: FOTOSTAT RECORD BOOK DA:  A: 
25944;40891;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: FOTOSTAT RECORD BOOK DA:  A: 
24658;39256;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: QCMD DA:  A: 
25951;40898;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
26456;41464;#N/D
25930;40877;SERVIZIO: LEGALE | RESPONSABILE: IACOVACCI | DOCUMENTO:  DA:  A: 
25588;40357;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
25609;40420;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: COGE TPL DA: 1758 A: 1763
25612;40423;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: TOSCANO | DOCUMENTO: COGE TPL DA: 1776 A: 1780
22270;36520;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BONANNI | DOCUMENTO: GAFAP DA: 40 A: 380
25635;40446;SERVIZIO: LEGALE | RESPONSABILE: DI BIAGIO | DOCUMENTO: LEX DA: 1350 A: 1355
25647;40460;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: CHIALASTRI | DOCUMENTO: GAZZETTE UFFICIALI ANNO 2012 DA:  A: 
25936;40883;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: FOTOSTAT RECORD BOOK DA:  A: 
25972;40939;SERVIZIO: COST CONTROL | RESPONSABILE: FOIS/FRANCHINI | DOCUMENTO: CLAIN ALEC DA:  A: 
26839;41861;SERVIZIO: LEGALE | RESPONSABILE: FARINELLI | DOCUMENTO:  DA:  A: 
25954;40901;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
24657;39255;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: QCMD DA:  A: 
26835;41857;SERVIZIO: LEGALE | RESPONSABILE: FARINELLI | DOCUMENTO:  DA:  A: 
25957;40905;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 002 ALEC INCOMING CORRISPONDENCE VOL 6 A: 002 ALEC INCOMING CORRISPONDENCE VOL 10
25985;40952;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: CATALOGO MECCANICO DA:  A: 
22404;36657;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BONANNI | DOCUMENTO: FATTURE DA: 402 A: 653
25934;40881;SERVIZIO: LEGALE | RESPONSABILE: IACOVACCI | DOCUMENTO:  DA:  A: 
25963;40911;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 002 ALEC IOM A: 
25933;40880;SERVIZIO: LEGALE | RESPONSABILE: IACOVACCI | DOCUMENTO:  DA:  A: 
25981;40948;SERVIZIO: COST CONTROL | RESPONSABILE: FOIS/FRANCHINI | DOCUMENTO: CLAIN ALEC DA:  A: 
25982;40949;SERVIZIO: COST CONTROL | RESPONSABILE: FOIS/FRANCHINI | DOCUMENTO: CLAIN ALEC DA:  A: 
26413;41420;SERVIZIO: AFFARI SOCIETARI | RESPONSABILE: ROSCIOLI | DOCUMENTO: SLAS DA: 639 A: 641
26833;41853;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: BONANNI | DOCUMENTO: FATTURE DA: 3842 A: 3847
26960;42051;SERVIZIO: PREVENTIVI | RESPONSABILE: TOLLOT | DOCUMENTO:  DA: VOL 1 A: VOL 6
26869;41892;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: LIUZZA | DOCUMENTO: RACCOMANDATE A.R. DA: 146 A: 149
26955;42041;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: AG DA: 410A VOL 20 A: 410A VOL 32
26942;42001;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: PRICE BOOK DA: VOL1 A: VOL 5
26791;41807;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: OFFERTE DA:  A: 
26800;41816;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: OFFERTE DA:  A: 
26978;42086;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: RDO DA: VOL 1 A: VOL 6
26975;42080;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO:  DA: VOL 1 A: VOL 5
26803;41819;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: OFFERTE DA:  A: 
26806;41822;SERVIZIO: PREVENTIVI | RESPONSABILE: MORELLI | DOCUMENTO: OFFERTE DA:  A: 
27102;42235;SERVIZIO: PREVENTIVI | RESPONSABILE: MARTINI | DOCUMENTO:  DA:  A: 
27063;42185;SERVIZIO: External Communication & Qualifications  | RESPONSABILE: TOMEO A    | DOCUMENTO:  DA: I 25 A: I 33
27147;42297;SERVIZIO: START-UP | RESPONSABILE: CLAPIZ | DOCUMENTO: OPERATING MANUAL DA:  A: 
27191;42342;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 A VOL 92 A: PLT 97 A VOL 97
27200;42351;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 A VOL 146 A: PLT 97 A VOL 151
27213;42368;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 B VOL 31 A: PLT 97 B VOL 37
27220;42375;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 B VOL 75 A: PLT 97 B VOL 80
27227;42389;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: PG DA: 701,02 VOL 58 A: 701,02 VOL 59
27150;42301;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 B VOL 6 A: PLT 97 B VOL 11
27156;42307;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 B VOL 37 A: PLT 97 B VOL 41
27166;42317;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: ISPECTION RECORD BOOK DA: PLT 97 B VOL 87 A: PLT 97 B VOL 90
27168;42319;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: DESIGN CALCULATION BOOK DA: PLT 97 A VOL 1 A: PLT 97 A VOL 5
28736;44366;#N/D
28720;44350;#N/D
27233;42413;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: MR/ORD DA: 1360,21 VOL 5 A: 1511,01 VOL 7
27240;42420;SERVIZIO: INGEGNERIA | RESPONSABILE: MONTIS | DOCUMENTO: MR/ORD DA: 1541,03 VOL 6 A: 1541,03 VOL 9
28547;44120;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: CANDIDO | DOCUMENTO: FISCALE DA: 1024 A: 1028
27334;42569;SERVIZIO: SERVIZI GENERALI | RESPONSABILE: FEDRIGO | DOCUMENTO: AMMINISTRAZIONE GLT DA: 908 A: 910
27266;42446;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: CATANZANI | DOCUMENTO:  DA: 642 A: 646
27274;42454;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: PARTITARIO GENERALE DA: 275 A: 279
27282;42462;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: GIORNALE BOLLATO DA: 86 A: 90
27269;42449;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: CATANZANI | DOCUMENTO:  DA: 657 A: 661
27270;42450;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: CATANZANI | DOCUMENTO:  DA: 662 A: 666
27276;42456;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: PARTITARIO GENERALE DA: 285 A: 289
27286;42466;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: GIORNALE BOLLATO DA: 104 A: 107
27291;42504;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: BILANCIO DA: 266 A: 269
27285;42465;SERVIZIO: AMMINISTRAZIONE | RESPONSABILE: MURAGLIA | DOCUMENTO: GIORNALE BOLLATO DA: 100 A: 103
27309;42535;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: OFF.COMM./OFF.TEC. DA: 6998 A: 
18827;32435;SERVIZIO: PREVENTIVI | RESPONSABILE:  | DOCUMENTO:  DA:  A: 
27307;42533;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: OFF.COMM./OFF.TEC. DA: 6995 A: 
30035;46054;#N/D
27308;42534;SERVIZIO: PREVENTIVI | RESPONSABILE: RUSSO | DOCUMENTO: OFF.COMM./OFF.TEC. DA: 6996 A: 
27315;42548;SERVIZIO: INGEGNERIA | RESPONSABILE: PETRANGELI | DOCUMENTO: ML DA: 000 - 100 VOL 1 A: 000 - 100 VOL 4
